"model","resample","variables","n_variables"
"RF","Fold09.Rep08","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Emphysema, COPD, Anemia, Heart_disease, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Wheezing, Gasp_for_air, Feeling_of_choking, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_hissed, Dry_cough, Irritating_cough, Losing_breath_due_to_coughing, Coughing_fits, Slight_cough, Thin_mucus, Pain_persists_worsens_when_breathing, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Weaker_voice, Lost_my_voice, Changes_pitch_higher_lower, Food_drinks_tasted_different, Changes_hard_to_describe.1, Feeling_chilly, Fever, Day_sweats_more_than_usual, Cold_feet, Dryer_mouth, Poorer_condition_lower_fitness",59
"RF","Fold09.Rep09","Age, Living_alone, University_education, Antibiotics_last_2_y, Asthma, Emphysema, COPD, Anemia, Heart_disease, Weight_reduction_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Gasp_for_air, Feeling_of_choking, Panic_sensation, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Dry_cough, Irritating_cough, Losing_breath_due_to_coughing, Difficulty_suppressing_the_cough, Unlike_other_coughs, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_neck, Pain_in_chest, Less_will_to_do_things, Legs_do_not_support, Difficulty_to_stay_awake, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Rougher_voice, Loss_of_appetite, Trouble_swallowing, Changes_hard_to_describe.1, Chills, Feeling_chilly, Fever, Day_sweats_more_than_usual, Cold_feet, Calf_cramp, Dryer_mouth, Poorer_condition_lower_fitness, More_irritable",52
"RF","Fold09.Rep10","Age, Sex, Living_alone, COPD, Pleural_fluid, Heart_disease, Weight_reduction_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Wheezing, Gasp_for_air, Feeling_of_choking, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_hissed, Mucus_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Slight_cough, Thick_consistency, Thick_mucus, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Pain_in_whole_body, Less_will_to_do_things, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Feeling_of_discomfort_uneasiness_hard_to_describe, Rougher_voice, Lost_my_voice, Changes_pitch_higher_lower, Early_satiety, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever, Day_sweats_more_than_usual, Cold_feet, Dryer_mouth, Poorer_condition_lower_fitness, Feeling_that_something_is_wrong",52
"RF","Fold10.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Heart_disease, Angina_pectoris, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Dry_cough, Wheezing_cough, Irritating_cough, Difficulty_suppressing_the_cough, Thin_mucus, Pain_persists_worsens_when_breathing, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_shoulder_blade, Back_pain, Pain_in_whole_body, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Weaker_voice, Lost_my_voice, Changes_pitch_higher_lower, Changes_hard_to_describe, Difficult_sensing_smells, Changes_hard_to_describe.1, Feeling_chilly, Fever, Night_sweats, Cold_feet, Nail_changes, Dryer_mouth, Poorer_condition_lower_fitness, Feeling_that_something_is_wrong",57
"RF","Fold10.Rep02","Age, Sex, Living_alone, University_education, Emphysema, Chronic_bronchitis, COPD, Heart_disease, Weight_reduction_last_2_y, Current_daily_smoker, Hard_to_get_air, Feeling_pressure, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Feeling_of_choking, Sores_in_chest, Uneasiness_hard_to_describe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_hissed, Barking_cough, Irritating_cough, Losing_breath_due_to_coughing, Coughing_fits, Unlike_other_coughs, Thick_mucus, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Less_will_to_do_things, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Lost_my_voice, Changes_pitch_higher_lower, Do_not_enjoy_food, Trouble_swallowing, Chills, Feeling_chilly, Fever, Day_sweats_more_than_usual, Cold_feet, Dryer_mouth, Poorer_condition_lower_fitness",60
"RF","Fold10.Rep03","Age, Sex, Living_alone, Emphysema, Chronic_bronchitis, COPD, No_comorbidities, Weight_reduction_last_2_y, Current_daily_smoker, Hard_to_get_air, Hard_to_breathe_deeply, Wheezing, Gasp_for_air, Feeling_of_choking, Panic_sensation, Sores_in_chest, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_jarred_raspy, Irritating_cough, Losing_breath_due_to_coughing, Blood_mixed_phlegm_expectorates, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Pain_in_chest, Headache, Pain_in_whole_body, Less_will_to_do_things, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Hoarse_voice, Rougher_voice, Weaker_voice, Lost_my_voice, Changes_pitch_higher_lower, Voice_changes_difficult_to_describe, Loss_of_appetite, Trouble_swallowing, Difficult_sensing_smells, Changes_hard_to_describe.1, Fever, Day_sweats_more_than_usual, Cold_feet, Dryer_mouth, Poorer_condition_lower_fitness",53
"RF","Fold10.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, COPD, Pleural_fluid, Heart_disease, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Hard_to_get_air, Hard_to_breathe_deeply, Gasp_for_air, Feeling_of_choking, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_hissed, Barking_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Need_to_clear_throat, Thin_mucus, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Pain_in_chest, Headache, Back_pain, Pain_in_whole_body, Less_will_to_do_things, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Weaker_voice, Lost_my_voice, Changes_pitch_higher_lower, Loss_of_appetite, Do_not_enjoy_food, Trouble_swallowing, Difficult_sensing_smells, Chills, Fever, Day_sweats_more_than_usual, Cold_feet, Calf_cramp, Swollen_tender_joints, Dryer_mouth, Feeling_that_something_is_wrong",58
"RF","Fold10.Rep05","Age, Sex, University_education, Antibiotics_last_2_y, Asthma, Emphysema, Anemia, Heart_disease, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Panic_sensation, Thickness_in_throat, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Dry_cough, Barking_cough, Irritating_cough, Difficulty_suppressing_the_cough, Unlike_other_coughs, Blood_mixed_phlegm_expectorates, Thick_consistency, Thick_mucus, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Back_pain, Pain_in_whole_body, Less_will_to_do_things, Became_weaker, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Lost_my_voice, Changes_pitch_higher_lower, Lost_sense_of_smell, Changes_hard_to_describe.1, Fever, Cold_feet, Nail_changes, Dryer_mouth, Poorer_condition_lower_fitness, Feeling_that_something_is_wrong",56
"RF","Fold10.Rep06","Age, Sex, Living_alone, University_education, Antibiotics_last_2_y, Emphysema, COPD, Heart_disease, Angina_pectoris, Weight_reduction_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Hard_to_breathe_deeply, Wheezing, Gasp_for_air, Thickness_in_throat, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_jarred_raspy, Dry_cough, Irritating_cough, Losing_breath_due_to_coughing, Difficulty_suppressing_the_cough, Slight_cough, Lumps_pieces_in_sputum, Thin_mucus, Thick_mucus, Pain_persists_worsens_when_breathing, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Pain_in_chest, Back_pain, Pain_that_shifts_location, Became_weaker, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Persistent_fatigue, Hoarse_voice, Changes_pitch_higher_lower, Food_drinks_tasted_different, Trouble_swallowing, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Feeling_chilly, Fever, Cold_feet, Dryer_mouth, Poorer_condition_lower_fitness, Feeling_that_something_is_wrong",52
"RF","Fold10.Rep07","Age, Sex, Living_alone, University_education, Antibiotics_last_2_y, Emphysema, Chronic_bronchitis, Heart_disease, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Lump_in_the_chest, Uneasiness_hard_to_describe, Breathing_sound_whistling, Mucus_cough, Barking_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Difficulty_suppressing_the_cough, Unlike_other_coughs, Increased_amount_of_phlegm_expectorates, Thick_consistency, Thin_mucus, Thick_mucus, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_neck, Headache, Back_pain, Less_energy_to_do_things, Less_will_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Hoarse_voice, Weaker_voice, Changes_pitch_higher_lower, Changes_hard_to_describe, Feeling_chilly, Fever, Day_sweats_more_than_usual, Cold_feet, Swollen_tender_joints, Dryer_mouth, Poorer_condition_lower_fitness, More_down, Feeling_that_something_is_wrong",56
"RF","Fold10.Rep08","Age, Sex, Living_alone, University_education, Asthma, Emphysema, COPD, Heart_disease, Current_daily_smoker, Hard_to_get_air, Labored_breathing, Gasp_for_air, Feeling_of_choking, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Dry_cough, Barking_cough, Irritating_cough, Losing_breath_due_to_coughing, Unlike_other_coughs, Thin_mucus, Thick_mucus, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Back_pain, Pain_in_whole_body, Less_will_to_do_things, Became_weaker, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Clear_throat_more_often, Food_drinks_tasted_different, Difficult_sensing_smells, Chills, Feeling_chilly, Fever, Dryer_mouth, Poorer_condition_lower_fitness",48
"RF","Fold10.Rep09","Age, Sex, Cold_flu_pneumonia_last_2_y, Emphysema, Heart_disease, Current_daily_smoker, Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Thickness_in_throat, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_hissed, Dry_cough, Irritating_cough, Difficulty_suppressing_the_cough, Increased_amount_of_phlegm_expectorates, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Less_will_to_do_things, Legs_do_not_support, Felt_worn_out, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Weaker_voice, Lost_my_voice, Changes_hard_to_describe, Difficult_sensing_smells, Changes_hard_to_describe.1, Chills, Feeling_chilly, Fever, Cold_feet, Swollen_tender_joints, Thickness_in_throat.1, Poorer_condition_lower_fitness",47
"RF","Fold10.Rep10","Age, Sex, Living_alone, Antibiotics_last_2_y, Emphysema, Chronic_bronchitis, COPD, Heart_disease, Current_daily_smoker, Hard_to_get_air, Hard_to_breathe_deeply, Wheezing, Feeling_of_choking, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Losing_breath_due_to_coughing, Difficulty_suppressing_the_cough, Lumps_pieces_in_sputum, Thick_mucus, Pain_reduces_improves_when_changing_body_position, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Pain_in_chest, Back_pain, Pain_that_shifts_location, Less_will_to_do_things, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Lost_my_voice, Loss_of_appetite, Do_not_enjoy_food, Early_satiety, Difficult_sensing_smells, Changes_hard_to_describe.1, Chills, Fever, Day_sweats_more_than_usual, Cold_feet, Calf_cramp, Dryer_mouth, Feeling_that_something_is_wrong",53
"RLR","Fold01.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Lumps_pieces_in_sputum, Pain_persists_worsens_when_breathing, Changes_hard_to_describe, Fever",15
"RLR","Fold01.Rep02","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_neck, Legs_do_not_support, Increased_need_for_sleep, Changes_hard_to_describe, Fever",18
"RLR","Fold01.Rep03","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Legs_do_not_support, Increased_need_for_sleep, Feeling_chilly, Fever",19
"RLR","Fold01.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Feeling_of_choking, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Lumps_pieces_in_sputum, Pain_persists_worsens_when_breathing, Heartburn, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",19
"RLR","Fold01.Rep05","Age, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Hacking_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Legs_do_not_support, Increased_need_for_sleep, Loss_of_appetite, Feeling_chilly, Fever",17
"RLR","Fold01.Rep06","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_in_neck, Pain_that_shifts_location, Increased_need_for_sleep, Changes_hard_to_describe, Fever",16
"RLR","Fold01.Rep07","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, COPD, Pleural_fluid, Current_daily_smoker, Less_Smoking, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",19
"RLR","Fold01.Rep08","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Legs_do_not_support, Felt_out_of_sorts, Persistent_fatigue, Food_drinks_tasted_different, Changes_hard_to_describe.1, Feeling_chilly, Fever",19
"RLR","Fold01.Rep09","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_whole_body, Legs_do_not_support, Increased_need_for_sleep, Changes_hard_to_describe, Difficult_sensing_smells, Changes_hard_to_describe.1, Fever",18
"RLR","Fold01.Rep10","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, COPD, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Feeling_of_choking, Breathing_sound_whistling, Irritating_cough, Blood_mixed_phlegm_expectorates, Increased_need_for_sleep, Loss_of_appetite, Do_not_enjoy_food, Changes_hard_to_describe, Fever",19
"RLR","Fold02.Rep01","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Feeling_chilly, Fever",18
"RLR","Fold02.Rep02","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Slight_cough, Pain_persists_worsens_when_breathing, Pain_in_neck, Pain_that_shifts_location, Legs_do_not_support, Difficulty_to_stay_awake, Changes_hard_to_describe, Changes_hard_to_describe.1, Feeling_chilly, Fever",22
"RLR","Fold02.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_chest, Increased_need_for_sleep, Fever",15
"RLR","Fold02.Rep04","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Irritating_cough, Pain_in_neck, Less_will_to_do_things, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe, Fever",14
"RLR","Fold02.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Lumps_pieces_in_sputum, Pain_in_neck, Increased_need_for_sleep, Persistent_fatigue, Loss_of_appetite, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",18
"RLR","Fold02.Rep06","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Gasp_for_air, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Pain_reduces_improves_when_changing_body_position, Legs_do_not_support, Increased_need_for_sleep, Difficult_sensing_smells, Fever",16
"RLR","Fold02.Rep07","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, COPD, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Felt_out_of_sorts, Fever",15
"RLR","Fold02.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Current_daily_smoker, Hard_to_get_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe, Fever",16
"RLR","Fold02.Rep09","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Hard_to_get_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Legs_do_not_support, Increased_need_for_sleep, Felt_out_of_sorts, Persistent_fatigue, Changes_hard_to_describe.1, Fever",17
"RLR","Fold02.Rep10","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Current_daily_smoker, Gasp_for_air, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Legs_do_not_support, Changes_hard_to_describe, Feeling_chilly, Fever",14
"RLR","Fold03.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Persistent_fatigue, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",16
"RLR","Fold03.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Feeling_chilly, Fever",17
"RLR","Fold03.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Fever",17
"RLR","Fold03.Rep04","Age, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_that_shifts_location, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",16
"RLR","Fold03.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Hard_to_get_air, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_chest, Less_will_to_do_things, Difficulty_to_stay_awake, Changes_hard_to_describe, Fever",18
"RLR","Fold03.Rep06","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Emphysema, Angina_pectoris, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Thick_consistency, Pain_persists_worsens_when_breathing, Persistent_fatigue, Changes_hard_to_describe, Fever",16
"RLR","Fold03.Rep07","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Emphysema, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Blood_mixed_phlegm_expectorates, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Feeling_chilly, Fever",17
"RLR","Fold03.Rep08","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Asthma, Pleural_fluid, Current_daily_smoker, Less_Smoking, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Pain_in_shoulder_blade, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Fever",17
"RLR","Fold03.Rep09","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Emphysema, Current_daily_smoker, Breathing_sound_whistling, Irritating_cough, Pain_persists_worsens_when_breathing, Pain_in_neck, Legs_do_not_support, Increased_need_for_sleep, Changes_hard_to_describe, Fever",15
"RLR","Fold03.Rep10","Age, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Lumps_pieces_in_sputum, Pain_persists_worsens_when_breathing, Persistent_fatigue, Changes_hard_to_describe, Fever",15
"RLR","Fold04.Rep01","Age, Sex, Living_alone, University_education, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Emphysema, Current_daily_smoker, Uneasiness_hard_to_describe, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Changes_hard_to_describe.1, Feeling_chilly, Fever",19
"RLR","Fold04.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Emphysema, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Blood_mixed_phlegm_expectorates, Pain_persists_worsens_when_breathing, Increased_need_for_sleep, Changes_hard_to_describe, Fever",17
"RLR","Fold04.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Asthma, Current_daily_smoker, Gasp_for_air, Feeling_of_choking, Breathing_sound_whistling, Irritating_cough, Pain_in_shoulder_blade, Loss_of_appetite, Changes_hard_to_describe, Fever",14
"RLR","Fold04.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, COPD, Pleural_fluid, Current_daily_smoker, Gasp_for_air, Breathing_sound_whistling, Irritating_cough, Unlike_other_coughs, Pain_persists_worsens_when_breathing, Pain_in_neck, Increased_need_for_sleep, Persistent_fatigue, Do_not_enjoy_food, Changes_hard_to_describe, Lost_sense_of_smell, Fever",19
