"model_id","model","rep","Resample","alpha","lambda","Sens","Spec","Accuracy","BalancedAccuracy","F1","Precision","PPV","NPV","Kappa","MCC","ROC","PR_AUC","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds"
"RF","RF","RF","Fold01.Rep03",NA,NA,0.266666666666667,0.473684210526316,0.382352941176471,0.370175438596491,0.275862068965517,0.285714285714286,0.285714285714286,0.45,-0.261484098939929,-0.261957160399772,0.470175438596491,0.389096904456161,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold02.Rep03",NA,NA,0.666666666666667,0.68421052631579,0.676470588235294,0.675438596491228,0.645161290322581,0.625,0.625,0.722222222222222,0.348432055749129,0.349044923576413,0.68421052631579,0.620046425825064,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold03.Rep03",NA,NA,0.466666666666667,0.789473684210526,0.647058823529412,0.628070175438596,0.538461538461539,0.636363636363636,0.636363636363636,0.652173913043478,0.263537906137184,0.271856780578274,0.687719298245614,0.638106673315517,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold04.Rep03",NA,NA,0.466666666666667,0.75,0.628571428571429,0.608333333333333,0.518518518518519,0.583333333333333,0.583333333333333,0.652173913043478,0.222222222222222,0.225890615228498,0.63,0.483011382134923,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold05.Rep03",NA,NA,0.4,0.842105263157895,0.647058823529412,0.621052631578947,0.5,0.666666666666667,0.666666666666667,0.64,0.252747252747253,0.272480483769182,0.68421052631579,0.649897547472572,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold06.Rep03",NA,NA,0.6,0.842105263157895,0.735294117647059,0.721052631578947,0.666666666666667,0.75,0.75,0.727272727272727,0.451612903225806,0.459352571222797,0.873684210526316,0.772157250644093,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold07.Rep03",NA,NA,0.266666666666667,0.947368421052632,0.647058823529412,0.607017543859649,0.4,0.8,0.8,0.620689655172414,0.230188679245283,0.300070570445402,0.645614035087719,0.623437076303445,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold08.Rep03",NA,NA,0.2,0.526315789473684,0.382352941176471,0.363157894736842,0.222222222222222,0.25,0.25,0.454545454545455,-0.279569892473118,-0.284361115518875,0.452631578947368,0.378493705407712,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold09.Rep03",NA,NA,0.2,0.9,0.6,0.55,0.3,0.6,0.6,0.6,0.109090909090909,0.14142135623731,0.7,0.533137377605386,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold10.Rep03",NA,NA,0.266666666666667,0.894736842105263,0.61764705882353,0.580701754385965,0.380952380952381,0.666666666666667,0.666666666666667,0.607142857142857,0.172284644194757,0.210223257224381,0.810526315789474,0.694338140241311,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold01.Rep04",NA,NA,0.533333333333333,0.65,0.6,0.591666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.65,0.183333333333333,0.183333333333333,0.713333333333333,0.544289508650964,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold02.Rep04",NA,NA,0.333333333333333,0.736842105263158,0.558823529411765,0.535087719298246,0.4,0.5,0.5,0.583333333333333,0.0727272727272726,0.0764719112901873,0.571929824561404,0.443831376639761,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold03.Rep04",NA,NA,0.6,0.75,0.685714285714286,0.675,0.620689655172414,0.642857142857143,0.642857142857143,0.714285714285714,0.352941176470588,0.353553390593274,0.843333333333333,0.775523776762167,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold04.Rep04",NA,NA,0.4,0.789473684210526,0.61764705882353,0.594736842105263,0.48,0.6,0.6,0.625,0.196363636363636,0.206474160483506,0.63859649122807,0.570733033634297,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold05.Rep04",NA,NA,0.2,0.789473684210526,0.529411764705882,0.494736842105263,0.272727272727273,0.428571428571429,0.428571428571429,0.555555555555556,-0.0111524163568772,-0.0129261122388247,0.515789473684211,0.438319473781166,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold06.Rep04",NA,NA,0.4,0.842105263157895,0.647058823529412,0.621052631578947,0.5,0.666666666666667,0.666666666666667,0.64,0.252747252747253,0.272480483769182,0.740350877192982,0.650055525690281,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold07.Rep04",NA,NA,0.533333333333333,0.894736842105263,0.735294117647059,0.714035087719298,0.64,0.8,0.8,0.708333333333333,0.443636363636364,0.466478658870142,0.831578947368421,0.797928790379276,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold08.Rep04",NA,NA,0.466666666666667,0.894736842105263,0.705882352941177,0.680701754385965,0.583333333333333,0.777777777777778,0.777777777777778,0.68,0.377289377289377,0.406746229394577,0.694736842105263,0.571706470053927,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold09.Rep04",NA,NA,0.333333333333333,0.789473684210526,0.588235294117647,0.56140350877193,0.416666666666667,0.555555555555556,0.555555555555556,0.6,0.128205128205128,0.138214738143788,0.543859649122807,0.434162597091949,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold10.Rep04",NA,NA,0.266666666666667,0.68421052631579,0.5,0.475438596491228,0.32,0.4,0.4,0.541666666666667,-0.050909090909091,-0.0535303379031311,0.589473684210526,0.519167217100316,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold01.Rep05",NA,NA,0.466666666666667,0.631578947368421,0.558823529411765,0.549122807017544,0.482758620689655,0.5,0.5,0.6,0.098939929328622,0.0991189255566704,0.592982456140351,0.473152994757877,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold02.Rep05",NA,NA,0.2,0.842105263157895,0.558823529411765,0.521052631578947,0.285714285714286,0.5,0.5,0.571428571428571,0.0449438202247192,0.0548408497107082,0.740350877192982,0.581075773425394,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold03.Rep05",NA,NA,0.466666666666667,0.7,0.6,0.583333333333333,0.5,0.538461538461538,0.538461538461538,0.636363636363636,0.169491525423729,0.17069718549973,0.623333333333333,0.512830186735455,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold04.Rep05",NA,NA,0.333333333333333,0.8,0.6,0.566666666666667,0.416666666666667,0.555555555555556,0.555555555555556,0.615384615384615,0.140350877192982,0.150970271219279,0.686666666666667,0.613796855591877,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold05.Rep05",NA,NA,0.4,0.842105263157895,0.647058823529412,0.621052631578947,0.5,0.666666666666667,0.666666666666667,0.64,0.252747252747253,0.272480483769182,0.645614035087719,0.611236281598351,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold06.Rep05",NA,NA,0.4,0.894736842105263,0.676470588235294,0.647368421052632,0.521739130434783,0.75,0.75,0.653846153846154,0.309963099630996,0.345004840663101,0.72280701754386,0.642577731387798,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold07.Rep05",NA,NA,0.333333333333333,0.736842105263158,0.558823529411765,0.535087719298246,0.4,0.5,0.5,0.583333333333333,0.0727272727272726,0.0764719112901873,0.621052631578947,0.51619776780359,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold08.Rep05",NA,NA,0.266666666666667,0.842105263157895,0.588235294117647,0.554385964912281,0.363636363636364,0.571428571428571,0.571428571428571,0.592592592592593,0.115241635687732,0.133569826467855,0.694736842105263,0.60373766149953,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
"RF","RF","RF","Fold09.Rep05",NA,NA,0.4,0.736842105263158,0.588235294117647,0.568421052631579,0.461538461538462,0.545454545454545,0.545454545454545,0.608695652173913,0.140794223826715,0.145238554007571,0.645614035087719,0.538113642768328,2,"gini",30,NA,NA,NA,NA,NA,NA,NA
