"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RF",NA,NA,21,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.514762280701754,0.0901696948345231,0.369333333333333,0.129028137945154,0.635842105263158,0.116671631125563,0.518798319327731,0.0755360356853403,0.502587719298246,0.0759226344330572,0.395874141781877,0.10805335009402,0.445448770914328,0.121773272543031,0.445448770914328,0.121773272543031,0.563798988783983,0.0615461410420143,0.00528455224638148,0.154551650768827,0.0067912207494113,0.16207190495081,0.461672200269906,0.0781558935423549
"RF",NA,NA,35,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.510835964912281,0.0861065582296485,0.372666666666667,0.124666108499084,0.621,0.102963299300411,0.511991596638655,0.0697717598268401,0.496833333333333,0.0710821764150427,0.394932473316378,0.104881261014097,0.433494681702886,0.105844082194105,0.433494681702886,0.105844082194105,0.559915300111962,0.05694806609242,-0.00673259608479666,0.144918686701697,-0.00651277713441023,0.150117669645033,0.458920270814037,0.0742372402401388
"RF",NA,NA,35,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.509006140350877,0.0809194358006761,0.376,0.128015150618506,0.620105263157895,0.109849271873456,0.512924369747899,0.0734447138509168,0.498052631578947,0.074348402641418,0.397409710925652,0.106764657869376,0.436023222090947,0.109507927870617,0.436023222090947,0.109507927870617,0.560807254771173,0.0616530965805002,-0.00410759423657964,0.150981198133345,-0.00358115782852824,0.156743303604217,0.455144497061164,0.0694585468725971
"RF",NA,NA,35,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.514532456140351,0.0868402696406953,0.381333333333333,0.127509159900714,0.628315789473684,0.105621479441124,0.51990756302521,0.0731418425059258,0.504824561403509,0.07438254495965,0.40441140621855,0.108370635866476,0.443855772624348,0.109960370070617,0.443855772624348,0.109960370070617,0.566433938460621,0.061184268617712,0.0095494101725293,0.151339649799869,0.00997710166727209,0.157091173926672,0.458406653513137,0.0761087065802393
"RF",NA,NA,35,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.512423684210526,0.085081403105352,0.376666666666667,0.119998129427995,0.626868421052632,0.115997888286898,0.517050420168067,0.0701676524707592,0.501767543859649,0.0696797534085424,0.400525754533492,0.099622550149133,0.445455297047369,0.1174862223953,0.445455297047369,0.1174862223953,0.562627529358439,0.0559095079276357,0.00382858279296877,0.142149383989532,0.00540567484768836,0.15054270904561,0.457175422398678,0.0694065938921646
"RF",NA,NA,35,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.515974561403509,0.0877989801970435,0.386666666666667,0.124991582208146,0.625868421052632,0.116186342604388,0.520857142857143,0.0764694577047984,0.506267543859649,0.0765322421398012,0.409188090463092,0.105099737662744,0.450175032397943,0.117504816498196,0.450175032397943,0.117504816498196,0.566700578335828,0.0621739007230016,0.0128654084263107,0.155848001262566,0.0145055351932735,0.162729197487525,0.460981991390277,0.0756452891111113
"RF",NA,NA,35,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.515411403508772,0.0904931854877558,0.390666666666667,0.131645887632845,0.622657894736842,0.107232961609878,0.520857142857143,0.072426004233449,0.506662280701754,0.074111171933315,0.410411915016619,0.106809800474381,0.447406406931562,0.109385482397759,0.447406406931562,0.109385482397759,0.568532185713983,0.0624837224702302,0.0131607947182127,0.150289067729939,0.014477093467129,0.156352716206693,0.458328077023702,0.0766634780848724
"RF",NA,NA,35,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.515302631578947,0.0866407702826176,0.388,0.127966044879004,0.624815789473684,0.111021557617928,0.52081512605042,0.0705158313354058,0.506407894736842,0.0713888072332856,0.409023554787985,0.102244058625951,0.44968557114428,0.113280274912697,0.44968557114428,0.113280274912697,0.56765186442397,0.0587927286036629,0.0128470795369508,0.145180981418568,0.0146614810227419,0.152000798225046,0.456198716744087,0.0752693832752474
"RF",NA,NA,53,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.510067543859649,0.083336206760015,0.382666666666667,0.125929094830399,0.610210526315789,0.102798280624446,0.51027731092437,0.0723448527392292,0.496438596491228,0.0737220237059746,0.400678426028286,0.105995260679942,0.432429981396313,0.104937690099554,0.432429981396313,0.104937690099554,0.559615986983607,0.0615570260137852,-0.00749925098045364,0.149452143042138,-0.00752834994622982,0.15436398182119,0.456072895947493,0.0726241621080007
"RF",NA,NA,53,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.512311403508772,0.0854568144792355,0.384,0.127874798476077,0.613236842105263,0.103414423927184,0.512596638655462,0.0731304119715312,0.498618421052632,0.0746418704294502,0.402616067864482,0.107089106172615,0.435360295363391,0.106967037004878,0.435360295363391,0.106967037004878,0.561625325151957,0.0620040760791394,-0.00312930491286073,0.151497063550999,-0.00289861141329303,0.156515557860314,0.458759699199518,0.0716819071570973
"RF",NA,NA,53,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.514297368421053,0.0873505589276382,0.386,0.125813179869822,0.61378947368421,0.101775777325824,0.513823529411765,0.070736863082908,0.499894736842105,0.0722280096775644,0.404432505793829,0.106769230609046,0.436776531002537,0.107704182271224,0.436776531002537,0.107704182271224,0.562562097763989,0.0578333765410516,-0.000516116620836338,0.147134657190904,-0.000438659295028362,0.152556790020113,0.460611645626412,0.0733546797725909
"RF",NA,NA,53,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.515365789473684,0.0854759372656144,0.390666666666667,0.123189924814319,0.618947368421053,0.100062237550649,0.518756302521008,0.0675344040533517,0.50480701754386,0.0689896526738189,0.410212821239595,0.0996897408770085,0.443761759310521,0.09592669786177,0.443761759310521,0.09592669786177,0.566676970066945,0.0566626900561892,0.00943366882993716,0.140069642915317,0.00999194088719887,0.143682491165861,0.461305148998613,0.0733478463317651
"RF",NA,NA,53,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.515188596491228,0.0884797134516879,0.394666666666667,0.125593540334435,0.613315789473684,0.112815103353669,0.517310924369748,0.0737152029653101,0.503991228070175,0.0741245371610252,0.41227170905507,0.100775108149204,0.445500518272577,0.104242357934607,0.445500518272577,0.104242357934607,0.565339536382688,0.0631504771523376,0.00807769047218038,0.150059285198149,0.00929946287196421,0.155028117092954,0.460575094289407,0.0749747357457899
"RF",NA,NA,53,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.515292105263158,0.0854176261571439,0.394,0.141213277260047,0.616368421052632,0.112008479311118,0.518739495798319,0.0769125652131256,0.505184210526316,0.0788519216478935,0.410548405683365,0.11331402769919,0.444238643924015,0.113382284308661,0.444238643924015,0.113382284308661,0.567990899697462,0.067880040291579,0.0100186458102916,0.159753954091104,0.011220892281612,0.165921389809703,0.45722350472298,0.0698004079342617
"RF",NA,NA,53,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.512934210526316,0.0911862349166427,0.391333333333333,0.132202273344452,0.614947368421053,0.110901542760625,0.516731092436975,0.0738894716589354,0.503140350877193,0.0751412267679526,0.408611903993703,0.107461041336465,0.442613802828317,0.108410974418025,0.442613802828317,0.108410974418025,0.565241674666277,0.0633514180112737,0.00609579906554387,0.152116698055614,0.00693929159606829,0.157362675810337,0.457146600501447,0.0767687952262308
"RF",NA,NA,106,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.509432456140351,0.084255084362223,0.396666666666667,0.123682733761637,0.606,0.103081512152674,0.514151260504202,0.0720997065827714,0.501333333333333,0.0732926982170779,0.411971571568837,0.101751485725763,0.439728509450646,0.100229887025593,0.439728509450646,0.100229887025593,0.563659268055795,0.0622375911531184,0.00251671763781652,0.14808048070194,0.00301655236912102,0.152167717437246,0.456150456158038,0.0739068415892885
