"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RF","Thickness_in_throat.1",100,87,0.87,44,0,0.000553425253067036,0.000422877515514425,0.000568412203865229,0.193593881698368,0.0471824967417145
"RF","Breathing_sound_rattled_wheezed",100,91,0.91,47,0,0.000538026963354517,0.000457300212782499,0.000488747982621783,0.191875819783194,0.0510232041383141
"RF","Difficulty_suppressing_the_cough",100,92,0.92,46,0,0.000458591564414094,0.000319892330417366,0.00046994683098787,0.183012826802533,0.0356919398262543
"RF","Pressure_sensation",100,80,0.8,52.5,0,0.000381459468649679,0.000536664970475053,0.000329332159997105,0.174406824535757,0.0598783153321089
"RF","Blood_mixed_phlegm_expectorates",100,69,0.69,55.5,0,0.000321561466260122,0.000594833404015406,0.000258019033787769,0.167723713708399,0.0663684497689081
"RF","Changes_hard_to_describe",100,86,0.86,54,0,0.000320269373695891,0.000253933231005232,0.000335209566208623,0.167579548670143,0.0283325629879905
"RF","Chills",100,81,0.81,58.5,0,0.000318811904137874,0.00040616035780459,0.000238055947171778,0.167416931718072,0.0453172823232664
"RF","More_sensitive_to_different_smells",100,84,0.84,53,0,0.000315043350496741,0.000325587572006051,0.000331386421848416,0.166996455898549,0.0363273855708088
"RF","Trouble_swallowing",100,85,0.85,54,0,0.000301866133500904,0.00026828637884342,0.000286646931130916,0.165526209845825,0.0299340133518975
"RF","Slight_cough",100,78,0.78,55.5,0,0.000296700198768135,0.000453405634708223,0.000227089211294341,0.16494982143605,0.0505886671611557
"RF","Night_sweats",100,63,0.63,56.5,0,0.000281638888792344,0.000652645134405358,0.000321334048706277,0.163269357985554,0.0728187851040431
"RF","Day_sweats_more_than_usual",100,80,0.8,58.5,0,0.00024722819517281,0.000315312881158433,0.00019919029997606,0.159429989894279,0.0351809884471639
"RF","Pain_in_whole_body",100,89,0.89,57.5,0,0.000237638060400222,0.000168776155435796,0.000242271426635802,0.158359972014255,0.0188311747770304
"RF","Feeling_of_choking",100,72,0.72,64,0,0.000166588173251029,0.00030540882049311,0.000107904305458294,0.150432591281237,0.0340759443317234
"RF","Cold_feet",100,74,0.74,63,0,0.000149227462795578,0.00024522416316817,0.000129847880487775,0.148495572559629,0.0273608500220135
"RF","Weaker_voice",100,64,0.64,66,0,0.000120739805339828,0.000340977024274334,0.000111438740694401,0.145317066359199,0.0380444614494393
"RF","Thick_consistency",100,56,0.56,71.5,0,9.09946418826232e-05,0.000417798894123043,3.90268206208864e-05,0.14199825411118,0.0466158503051931
"RF","Feeling_of_discomfort_uneasiness_hard_to_describe",100,66,0.66,69,0,7.81193456128321e-05,0.000179721529680826,4.54849187109844e-05,0.140561694819161,0.0200524033023275
"RF","Food_drinks_tasted_different",100,60,0.6,69,0,6.92176224441436e-05,0.000258987147682742,8.18418160553416e-05,0.139568486362828,0.0288964529996868
"RF","Pain_in_shoulder_blade",100,54,0.54,72.5,0,5.71662964409248e-05,0.000290986109075637,3.45204409357545e-05,0.138223861432395,0.0324667324216652
"RF","Lumps_pieces_in_sputum",100,63,0.63,71.5,0,5.16783956553369e-05,0.000146935408571393,3.24225205873351e-05,0.137611549707521,0.0163942966504819
"RF","Panic_sensation",100,52,0.52,72,0,4.12380513805924e-05,0.000187288335258636,2.08240844208981e-05,0.136446669827052,0.0208966685243408
"RF","Discomfort_sensation",100,40,0.4,90.5,0,3.83933601904238e-05,0.000695666514459079,-0.000124931196501054,0.136129273824931,0.0776188892707058
"RF","Pain_radiated_between_shoulder_blades_to_chest",100,48,0.48,77,0,2.08214685277061e-05,0.00014142061289218,-1.2549412230339e-05,0.134168692591111,0.0157789841317986
"RF","Headache",100,52,0.52,75,0,2.07212816711812e-05,0.000128624773149248,9.53166520708015e-06,0.134157514257295,0.0143512901901051
"RF","Heartburn",100,48,0.48,76,0,1.76819947140267e-05,0.000207161154460426,-1.72799338545471e-06,0.133818406261027,0.0231139754107012
"RF","Unlike_other_coughs",100,72,0.72,73.5,0,1.52961574207322e-05,1.87192930123587e-05,1.3370239333315e-05,0.133552206815118,0.00208860237103972
"RF","Wheezing_cough",100,46,0.46,74,0,8.38780175335777e-06,1.45232872543769e-05,0,0.132781408045243,0.00162043364430249
"RF","Pain_persists_worsens_changing_body_position",100,42,0.42,78,0,7.1965146118963e-06,0.000140165219270561,-3.17130761847838e-05,0.13264849035724,0.0156389137726793
"RF","Changes_hard_to_describe.1",100,45,0.45,74,0,7.05839433800553e-06,1.7590410238567e-05,0,0.132633079607948,0.00196264744120285
"RF","Breathing_sound_hissed",100,49,0.49,78,0,6.76700253180932e-06,0.000163555957013175,-6.84525179115847e-06,0.13260056760993,0.0182487319040231
"RF","Breathing_sound_bubbled_gurgled",100,48,0.48,75.5,0,4.55205605755233e-06,0.000133091253471667,-2.03430397683492e-05,0.132353435282079,0.0148496370766807
"RF","Thin_mucus",100,47,0.47,76.5,0,3.47472356873552e-06,0.00011723379240328,-7.61769337587515e-06,0.132233232067724,0.0130803431848527
"RF","Sweating_all_the_time",100,0,0,76,0,0,0,0,0.131845540295413,0
"RF","Pain_in_throat",100,50,0.5,74.5,0,-3.10261672617002e-06,0.000102640454004728,-3.1078858941308e-06,0.13149936628946,0.0114520935944181
"RF","Thick_mucus",100,43,0.43,80.5,0,-3.27169610821615e-06,0.000239569773945489,-3.93532319118529e-05,0.131480501282218,0.0267299623742013
"RF","Pain_reduces_improves_when_changing_body_position",100,43,0.43,78.5,0,-1.70393909697252e-05,7.44123823598315e-05,-2.05933009037089e-05,0.129944372748277,0.00830255064274326
"RF","Breathing_sound_jarred_raspy",100,6,0.06,78,0,-2.22510378484073e-05,2.7666594908977e-05,-1.7094017094017e-05,0.129362884012529,0.00308689626725404
"RF","Barking_cough",100,47,0.47,78.5,0,-2.494487735182e-05,0.000190030540973706,-2.74240404755401e-05,0.129062319265222,0.0212026297246165
"RF","Pain_that_shifts_location",100,28,0.28,78,0,-3.02781139273608e-05,5.83278385691508e-05,-1.97829642581901e-05,0.12846726417689,0.00650792002949689
"RF","Difficulty_to_stay_awake",100,45,0.45,78.5,0,-3.1838380172274e-05,0.000309422218966194,-3.88169746829625e-05,0.128293177699563,0.0345237386774433
"RF","Sores_in_chest",100,25,0.25,80,0,-3.40223041203141e-05,7.17777048923143e-05,-3.35209504331363e-05,0.128049506705523,0.00800858689090987
"RF","Increased_amount_of_phlegm_expectorates",100,44,0.44,88.5,0,-3.51473791994094e-05,0.000613620055115419,-0.000100022328956084,0.127923976618663,0.068464567608694
"RF","Voice_changes_difficult_to_describe",100,22,0.22,80,0,-4.01356633852573e-05,5.09563869881699e-05,-3.43045853852503e-05,0.127367409542593,0.00568545140101414
"RF","Stabbing_sensation_from_taking_deep_breaths",100,34,0.34,81,0,-4.9111099938319e-05,0.000100775131615988,-5.05867029569409e-05,0.126365976526214,0.0112439705226064
"RF","Feeling_pressure",100,37,0.37,86,0,-7.74536857097205e-05,0.00033209747055023,-8.07795811986485e-05,0.123203656677678,0.0370537265456322
"RF","Lump_in_the_chest",100,22,0.22,86,0,-8.87528570242944e-05,0.00013733846573605,-7.41017490340353e-05,0.121942953296262,0.0153235191618557
"RF","Pain_in_shoulders",100,28,0.28,88.5,0,-9.31414013889599e-05,0.000222871316950058,-0.000129621018398394,0.121453302102736,0.0248668344852187
"RF","Hard_to_catch_breath",100,18,0.18,88,0,-0.000127984709825165,0.000146390774677663,-0.000113098831180891,0.117565665076772,0.0163335292037069
"RF","Hacking_cough",100,20,0.2,92,0,-0.000143157345009204,0.000234331544196456,-0.000155531847103406,0.115872780532501,0.0261455076585954
"RF","Changes_pitch_higher_lower",100,21,0.21,92.5,0,-0.000156892431911506,0.00018081611975851,-0.00017089303795707,0.114340290226823,0.0201745320296282
"RF","Lost_my_voice",100,22,0.22,93,0,-0.000163126241428211,0.000205177454522532,-0.000181016384073755,0.113644753844727,0.022892644381213
"RF","Losing_breath_due_to_coughing",100,16,0.16,94,0,-0.000170585491222177,0.000248143552447767,-0.000208789767351419,0.112812489143514,0.0276865804525018
"RF","Feeling_that_something_is_wrong",100,10,0.1,92,0,-0.000172604658712975,0.000153132397875317,-0.000147153674386611,0.112587200827015,0.0170857248227391
"RF","Back_pain",100,22,0.22,100.5,0,-0.000314492544544908,0.000631909446892026,-0.000418291508358786,0.0967560807855297,0.0705052038124372
"RF","Feeling_chilly",100,20,0.2,100,0,-0.000345644782015,0.000575300416767194,-0.000406012241705491,0.0932802744609923,0.0641890595829023
"RF","Nail_changes",100,15,0.15,102,0,-0.000534916493583948,0.000561614374523338,-0.000613810914477109,0.0721623110158633,0.0626620414277938
"RF","Calf_cramp",100,12,0.12,104,0,-0.00118167791791502,0.00106317052564107,-0.0014378313637243,0,0.118623095391875
"RLR","Fever",100,99,0.99,1,0.99,0.237899502127697,0.106079768623008,0.246688446911094,1,0.445901599937217
"RLR","Breathing_sound_whistling",100,48,0.48,2,0.48,0.0471613198367935,0.0683391487530465,0,0.19824051507043,0.287260579117833
"RLR","Pain_persists_worsens_when_breathing",100,8,0.08,2.5,0.08,0.00686130701705797,0.0262983047210626,0,0.0288411995640707,0.110543756863125
"RLR","Gasp_for_air",100,3,0.03,3,0.03,0.00120021405322757,0.0114735083703124,0,0.00504504651120847,0.0482283832782203
"RLR","Irritating_cough",100,4,0.04,3,0.04,0.00106606418682115,0.00594582209318321,0,0.00448115350089686,0.0249929993127589
"RLR","Pain_in_chest",100,1,0.01,3,0.01,0.000286702356466007,0.00286702356466007,0,0.00120514063250168,0.0120514063250168
"RLR","Thick_consistency",100,1,0.01,3,0.01,0.000250534699526573,0.00250534699526572,0,0.00105311149155787,0.0105311149155786
"RLR","Legs_do_not_support",100,1,0.01,3,0.01,0.00014041621914008,0.0014041621914008,0,0.000590233345947519,0.00590233345947519
"RLR","Back_pain",100,0,0,3,0,0,0,0,0,0
"RLR","Barking_cough",100,0,0,3,0,0,0,0,0,0
"RLR","Became_weaker",100,0,0,3,0,0,0,0,0,0
"RLR","Blood_mixed_phlegm_expectorates",100,0,0,3,0,0,0,0,0,0
"RLR","Breathing_sound_bubbled_gurgled",100,0,0,3,0,0,0,0,0,0
"RLR","Breathing_sound_hissed",100,0,0,3,0,0,0,0,0,0
"RLR","Breathing_sound_jarred_raspy",100,0,0,3,0,0,0,0,0,0
"RLR","Breathing_sound_rattled_wheezed",100,0,0,3,0,0,0,0,0,0
