"model","resample","variables","n_variables"
"RLR","Fold04.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly",35
"RLR","Fold04.Rep06","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Pleural_fluid, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, More_Smoking, Less_Smoking, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Rougher_voice, Weaker_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Poorer_condition_lower_fitness",38
"RLR","Fold04.Rep07","Age, Sex, Living_alone, Antibiotics_last_2_y, COPD, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, More_Smoking, Less_Smoking, Hard_to_get_air, Feeling_pressure, Wheezing, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_bubbled_gurgled, Irritating_cough, Increased_amount_of_phlegm_expectorates, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Nail_changes",42
"RLR","Fold04.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Pleural_fluid, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Wheezing, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Increased_amount_of_phlegm_expectorates, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Pain_in_neck, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Fever, Swollen_tender_joints",41
"RLR","Fold04.Rep09","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",35
"RLR","Fold04.Rep10","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Pain_in_neck, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly",31
"RLR","Fold05.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Pain_in_shoulders, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Feeling_that_something_is_wrong",38
"RLR","Fold05.Rep02","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Hard_to_catch_breath, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Heartburn, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Poorer_condition_lower_fitness",41
"RLR","Fold05.Rep03","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Pleural_fluid, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Wheezing, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Back_pain, Pain_in_whole_body, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly",36
"RLR","Fold05.Rep04","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Heartburn, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_out_of_sorts, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints",36
"RLR","Fold05.Rep05","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints",33
"RLR","Fold05.Rep06","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Trouble_swallowing, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time",38
"RLR","Fold05.Rep07","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints",40
"RLR","Fold05.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Pleural_fluid, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Need_to_clear_throat, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Heartburn, Pain_in_neck, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",41
"RLR","Fold05.Rep09","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Became_weaker, Legs_do_not_support, Increased_need_for_sleep, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",38
"RLR","Fold05.Rep10","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_out_of_sorts, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints",42
"RLR","Fold06.Rep01","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints, More_irritable",39
"RLR","Fold06.Rep02","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Cold_feet, Swollen_tender_joints",37
"RLR","Fold06.Rep03","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Pleural_fluid, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Wheezing, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Pain_in_shoulders, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Nail_changes",36
"RLR","Fold06.Rep04","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly",36
"RLR","Fold06.Rep05","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_out_of_sorts, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",35
"RLR","Fold06.Rep06","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Heartburn, Pain_radiated_between_shoulder_blades_to_chest, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Swollen_tender_joints",39
"RLR","Fold06.Rep07","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Pleural_fluid, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell",33
"RLR","Fold06.Rep08","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Weaker_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell",35
"RLR","Fold06.Rep09","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Labored_breathing, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Poorer_condition_lower_fitness",41
"RLR","Fold06.Rep10","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, Pleural_fluid, Heart_disease, Pneumonia, No_comorbidities, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weaker_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints, Poorer_condition_lower_fitness",35
"RLR","Fold07.Rep01","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly, Cold_feet",32
"RLR","Fold07.Rep02","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_bubbled_gurgled, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Pain_in_shoulders, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Day_sweats_more_than_usual, Sweating_all_the_time, Swollen_tender_joints",40
"RLR","Fold07.Rep03","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, Chronic_bronchitis, COPD, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Need_to_clear_throat, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Weaker_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Swollen_tender_joints",41
"RLR","Fold07.Rep04","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Heartburn, Pain_in_neck, Back_pain, Less_energy_to_do_things, Became_weaker, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time, Feeling_that_something_is_wrong",41
"RLR","Fold07.Rep05","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, Chronic_bronchitis, COPD, Pleural_fluid, Heart_disease, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Irritating_cough, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Feeling_chilly, Sweating_all_the_time",36
"RLR","Fold07.Rep06","Age, Sex, Living_alone, Cold_flu_pneumonia_last_2_y, Antibiotics_last_2_y, Asthma, COPD, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Irritating_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Less_energy_to_do_things, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Chills, Feeling_chilly",34
"RLR","Fold07.Rep07","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Wheezing, Gasp_for_air, Thickness_in_throat, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Irritating_cough, Lumps_pieces_in_sputum, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Legs_do_not_support, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Weaker_voice, Voice_changes_difficult_to_describe, Loss_of_appetite, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, Feeling_chilly, Nail_changes, More_irritable",39
"RLR","Fold07.Rep08","Age, Sex, Living_alone, Antibiotics_last_2_y, Asthma, COPD, Pleural_fluid, Heart_disease, Angina_pectoris, Pneumonia, Weight_reduction_last_2_y, Weight_increase_last_2_y, Current_daily_smoker, Less_Smoking, Hard_to_get_air, Feeling_pressure, Hard_to_catch_breath, Gasp_for_air, Thickness_in_throat, Breathing_sound_whistling, Irritating_cough, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_changing_body_position, Back_pain, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Became_weaker, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Loss_of_appetite, Early_satiety, Lost_sense_of_smell, Changes_hard_to_describe.1, Feeling_chilly, Sweating_all_the_time, Feeling_that_something_is_wrong",42
