"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"XGB","Poorer_condition_lower_fitness",100,55,0.55,38.5,0,0.00586112198547425,0.00690149718750109,0.00435429946738697,0.030587533922836,0.0360169571396433
"XGB","Pressure_sensation",100,50,0.5,38.5,0.01,0.0054375086899405,0.0070856054722447,0.00115194194614893,0.0283768162344113,0.0369777660801544
"XGB","Less_will_to_do_things",100,49,0.49,38,0,0.00500343565156596,0.00626409800355267,0,0.0261115121136004,0.0326905515112109
"XGB","Feeling_chilly",100,50,0.5,39.5,0,0.00488917005485652,0.00598715105832799,0.00129000642854032,0.02551519236045,0.0312452439228549
"XGB","Mucus_cough",100,44,0.44,39,0,0.00478069308793867,0.00628892154080374,0,0.0249490818250151,0.0328200985142649
"XGB","University_education",100,49,0.49,39,0.01,0.00461275830549,0.00590393156784067,0,0.0240726778075414,0.0308109449960231
"XGB","Need_to_clear_throat",100,49,0.49,39,0,0.00447402351161961,0.00520332149613875,0,0.0233486602518063,0.0271546596656763
"XGB","Increased_amount_of_phlegm_expectorates",100,45,0.45,40,0,0.00441752628853941,0.00617931975084215,0,0.0230538172623933,0.0322481178462695
"XGB","Calf_cramp",100,39,0.39,40,0,0.00416736536643374,0.00591222373098467,0,0.0217482983344408,0.0308542194445142
"XGB","Pleural_fluid",100,44,0.44,40,0,0.00408666419505137,0.00548286483387324,0,0.021327141801035,0.0286135170904231
"XGB","Lost_sense_of_smell",100,41,0.41,41,0,0.00375816524607773,0.00551111011638707,0,0.0196127989209091,0.0287609212118854
"XGB","Felt_worn_out",100,45,0.45,40,0,0.00367491779069726,0.00462994407392844,0,0.0191783540532284,0.0241623654605887
"XGB","More_irritable",100,40,0.4,40,0,0.00335381337425028,0.00492165033579811,0,0.017502601141894,0.0256846977380186
"XGB","Felt_out_of_sorts",100,32,0.32,41,0,0.00309264587507424,0.00513345665348347,0,0.0161396420087472,0.0267900548596292
"XGB","Born_in_sweden",100,34,0.34,41.5,0.01,0.00304622412801498,0.00537988365942856,0,0.0158973800721331,0.028076087537763
"XGB","More_down",100,35,0.35,41,0,0.00288693955688621,0.00485894487093342,0,0.0150661190550685,0.0253574556948656
"XGB","Hard_to_catch_breath",100,27,0.27,41.5,0,0.00288305315953434,0.00518434078197502,0,0.0150458370491432,0.0270556046997838
"XGB","Uneasiness_hard_to_describe",100,36,0.36,41,0,0.00278985064811979,0.00412711995070717,0,0.014559439566434,0.0215382689199659
"XGB","White_yellow_or_green_phlegm_expectorated",100,30,0.3,41,0,0.00274529253048214,0.00489733956281379,0,0.0143269033834033,0.0255578267062962
"XGB","Did_not_feel_well_rested",100,30,0.3,41,0,0.00263822593524325,0.00441547960200038,0,0.0137681531778986,0.0230431361856136
"XGB","Dry_cough",100,31,0.31,41,0,0.00241697485276672,0.00419621717080752,0,0.0126135065065808,0.0218988677215317
"XGB","Nail_changes",100,30,0.3,41,0,0.00237922277176979,0.00418411595937893,0,0.0124164890991607,0.0218357149299678
"XGB","Swollen_tender_joints",100,29,0.29,42,0,0.0021969170286724,0.00387390529094968,0,0.0114650871124526,0.0202168134009907
"XGB","Clear_throat_more_often",100,26,0.26,42,0,0.00216713192851599,0.0040348090227339,0,0.011309647119276,0.021056524358459
"XGB","Felt_abnormally_unhealthily_tires",100,25,0.25,41,0,0.00216229086773384,0.00390513191821171,0,0.0112843829955701,0.0203797763154362
"XGB","Dryer_skin",100,28,0.28,42,0,0.00213968807085017,0.00378574366000522,0,0.0111664254068791,0.0197567228442869
"XGB","Breathing_sound_bubbled_gurgled",100,28,0.28,42,0,0.00206884603614915,0.00378141966724826,0,0.0107967209125945,0.0197341571520076
"XGB","Heartburn",100,24,0.24,42,0,0.00194481390628162,0.00384626606272109,0,0.0101494323918561,0.0200725721050173
"XGB","Coughing_fits",100,21,0.21,42,0,0.00190603082151123,0.00411926384624608,0,0.00994703446804792,0.0214972701381114
"XGB","Night_sweats",100,22,0.22,42,0,0.00162730554342555,0.00334943115623573,0,0.00849244626467545,0.0174797315885031
"XGB","Persistent_fatigue",100,23,0.23,42,0,0.00161311658149644,0.00327343522971974,0,0.00841839809515912,0.0170831303940448
"XGB","Hard_to_breathe_deeply",100,17,0.17,42,0,0.00131322760173603,0.0031258742181179,0,0.00685336253298525,0.0163130513103394
"XGB","Angina_pectoris",100,19,0.19,42.5,0,0.00123574764123572,0.00279094808334519,0,0.0064490165859095,0.0145651667697354
"XGB","Weaker_voice",100,19,0.19,42,0,0.00121704016082768,0.00264853170239761,0,0.00635138754952193,0.0138219360548318
"XGB","Difficult_sensing_smells",100,15,0.15,43,0,0.000998130280934507,0.0025525979758788,0,0.00520895895071935,0.0133212851348355
"XGB","Lump_swelling_or_obstruction_sensation",100,12,0.12,43,0,0.000989861402918178,0.00302390250017124,0,0.00516580602070781,0.0157808898249458
"XGB","Pain_in_chest",100,14,0.14,42,0,0.000973556382620118,0.00266994958792321,0,0.0050807147424994,0.0139337099270858
"XGB","Dryer_mouth",100,14,0.14,42,0,0.000970544560837617,0.0025593368022327,0,0.0050649968985149,0.0133564531590142
