"model","Variable","n_total","n_pos_contr","freq_pos_contr","median_rank","freq_top10","mean_importance","sd_importance","median_importance","se","ci_lower","ci_upper"
"XGB","Day_sweats_more_than_usual",100,0,0,23,0,0,0,0,0,0,0
"XGB","Difficulty_suppressing_the_cough",100,0,0,23,0,0,0,0,0,0,0
"XGB","Emphysema",100,0,0,23,0,0,0,0,0,0,0
"XGB","Feeling_of_choking",100,0,0,23,0,0,0,0,0,0,0
"XGB","Hacking_cough",100,0,0,23,0,0,0,0,0,0,0
"XGB","Headache",100,0,0,23,0,0,0,0,0,0,0
"XGB","Losing_breath_due_to_coughing",100,0,0,23,0,0,0,0,0,0,0
"XGB","Lost_my_voice",100,0,0,23,0,0,0,0,0,0,0
"XGB","Lump_in_the_chest",100,0,0,23,0,0,0,0,0,0,0
"XGB","Lumps_pieces_in_sputum",100,0,0,23,0,0,0,0,0,0,0
"XGB","More_Smoking",100,0,0,23,0,0,0,0,0,0,0
"XGB","Pain_in_throat",100,0,0,23,0,0,0,0,0,0,0
"XGB","Pain_in_whole_body",100,0,0,23,0,0,0,0,0,0,0
"XGB","Pain_persists_worsens_when_breathing",100,0,0,23,0,0,0,0,0,0,0
"XGB","Pain_reduces_improves_when_changing_body_position",100,0,0,23,0,0,0,0,0,0,0
"XGB","Pain_that_shifts_location",100,0,0,23,0,0,0,0,0,0,0
"XGB","Sores_in_chest",100,0,0,23,0,0,0,0,0,0,0
"XGB","Stabbing_sensation_from_taking_deep_breaths",100,0,0,23,0,0,0,0,0,0,0
"XGB","Sweating_all_the_time",100,0,0,23,0,0,0,0,0,0,0
"XGB","Thick_mucus",100,0,0,23,0,0,0,0,0,0,0
"XGB","Thickness_in_throat.1",100,0,0,23,0,0,0,0,0,0,0
"XGB","Thin_mucus",100,0,0,23,0,0,0,0,0,0,0
"XGB","Trouble_swallowing",100,0,0,23,0,0,0,0,0,0,0
"XGB","Unlike_other_coughs",100,0,0,23,0,0,0,0,0,0,0
"XGB","Wheezing_cough",100,0,0,23,0,0,0,0,0,0,0
"XGB","Voice_changes_difficult_to_describe",100,0,0,23,0,-7.51879699248102e-07,7.51879699248102e-06,0,7.51879699248102e-07,-2.24377214404988e-06,7.40012745553678e-07
"XGB","Pain_in_chest",100,8,0.08,23,0.01,-6.53884711779704e-06,0.00188175728153022,0,0.000188175728153022,-0.000379920316796141,0.000366842622560547
"XGB","Barking_cough",100,0,0,23,0,-1.19999999999999e-05,0.000119999999999999,0,1.19999999999999e-05,-3.58106034190368e-05,1.1810603419037e-05
"XGB","Lump_swelling_or_obstruction_sensation",100,3,0.03,23,0,-1.84411027568912e-05,0.000441237688505631,0,4.41237688505631e-05,-0.000105992232878059,6.9110027364277e-05
"XGB","Blood_mixed_phlegm_expectorates",100,0,0,23,0,-3.60902255639095e-05,0.000360902255639095,0,3.60902255639095e-05,-0.000107701062914396,3.55206117865772e-05
"XGB","Pain_in_shoulder_blade",100,0,0,23,0,-3.98496240601505e-05,0.000398496240601505,0,3.98496240601505e-05,-0.000118919923634647,3.92206755143461e-05
"XGB","Panic_sensation",100,0,0,23,0,-4.00000000000001e-05,0.000400000000000001,0,4.00000000000001e-05,-0.000119368678063457,3.93686780634568e-05
"XGB","Feeling_of_uneasiness_difficult_to_describe",100,4,0.04,23,0,-4.02130325814531e-05,0.00125402778218358,0,0.000125402778218358,-0.000289039350898351,0.000208613285735445
"XGB","Breathing_sound_squeaked_as_if_through_a_pipe",100,4,0.04,23,0.01,-4.25914786967423e-05,0.00119689346440106,0,0.000119689346440106,-0.000280081108827501,0.000194898151434016
"XGB","Did_not_feel_well_rested",100,14,0.14,23,0.03,-4.51879699248107e-05,0.00360199915908109,0,0.000360199915908109,-0.000759902749029683,0.000669526809180061
"XGB","Discomfort_sensation",100,1,0.01,23.5,0,-5.22606516290725e-05,0.000383101697057787,0,3.83101697057787e-05,-0.000128276339777431,2.3755036519286e-05
"XGB","Changes_pitch_higher_lower",100,1,0.01,23,0,-5.97744360902257e-05,0.000550887719446455,0,5.50887719446455e-05,-0.00016908251122487,4.95336390444182e-05
"XGB","Dryer_mouth",100,7,0.07,23.5,0.03,-6.10175438596478e-05,0.00130466750312784,0,0.000130466750312784,-0.000319891881448666,0.000197856793729371
"XGB","Dry_cough",100,17,0.17,22.5,0.04,-6.1087719298242e-05,0.00341594201549855,0,0.000341594201549855,-0.000738884724577091,0.000616709285980607
"XGB","Pain_in_shoulders",100,1,0.01,23,0,-6.84210526315795e-05,0.000715222052205103,0,7.15222052205103e-05,-0.000210336624644959,7.34945193817996e-05
"XGB","Nail_changes",100,11,0.11,23,0,-7.66566416040114e-05,0.00173472864132877,0,0.000173472864132877,-0.000420864439256713,0.000267551156048691
"XGB","More_sensitive_to_different_smells",100,0,0,23,0,-7.66666666666662e-05,0.00076666666666666,0,7.6666666666666e-05,-0.00022878996628829,7.54566329549578e-05
"XGB","Slight_cough",100,1,0.01,23,0,-8.52631578947365e-05,0.000515390367620007,0,5.15390367620007e-05,-0.000187527788306334,1.70014725168607e-05
"XGB","Feeling_that_something_is_wrong",100,3,0.03,23.5,0,-9.03659147869675e-05,0.00143889957530746,0,0.000143889957530746,-0.000375874807682524,0.000195142978108589
"XGB","Hard_to_get_air",100,44,0.44,23,0.19,-9.68020050125263e-05,0.00897285299154714,0,0.000897285299154714,-0.0018772107060046,0.00168360669597955
"XGB","Feeling_of_discomfort_uneasiness_hard_to_describe",100,0,0,23,0,-9.99999999999989e-05,0.000597030434588419,0,5.97030434588419e-05,-0.000218463790892333,1.84637908923357e-05
