"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RF",NA,NA,64,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.708431077694236,0.0770612161691476,0.606428571428571,0.11860596285397,0.718684210526316,0.0942946292099836,0.67070944741533,0.0603658345424878,0.662556390977444,0.0621562516783243,0.608338679852637,0.0820252762952636,0.623636071573765,0.0806644248631195,0.623636071573765,0.0806644248631195,0.713081662562397,0.0590428332516323,0.325673863988354,0.123891300438144,0.330640425842271,0.124407603731838,0.631869925977204,0.0932936784102075
"RF",NA,NA,64,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.71026052631579,0.0766287742897415,0.608142857142857,0.114049569643536,0.724894736842105,0.0939705704785476,0.67494346829641,0.0648977544071271,0.666518796992481,0.0662197965246126,0.612940583765889,0.0838116512032816,0.628973588424558,0.0844224910532876,0.628973588424558,0.0844224910532877,0.714747678188535,0.060766763778464,0.333989280493635,0.132320222891904,0.338160979368057,0.132643704237959,0.634145588676093,0.0937829431526133
"RF",NA,NA,64,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.70874649122807,0.075232819072324,0.603142857142857,0.107420078534726,0.719736842105263,0.0951696504902529,0.669818691112809,0.0613523648481863,0.66143984962406,0.0617790360057727,0.60765262418608,0.0777601363814557,0.624213973891605,0.0847138387453946,0.624213973891605,0.0847138387453946,0.710111518954714,0.0555814377631449,0.323907903166697,0.124076081138983,0.328333583220872,0.124876721951694,0.632823291552916,0.096520521938121
"RF",NA,NA,64,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.711866917293233,0.0746446869356433,0.598142857142857,0.115277274216364,0.717631578947368,0.0914574315867203,0.666520499108734,0.0635410298255557,0.657887218045113,0.0653899386345523,0.602506737640445,0.0844101096388884,0.61840018267766,0.0832504113716642,0.61840018267766,0.0832504113716642,0.70757579395037,0.0605212321439247,0.316558621852802,0.130405963211235,0.320654533725419,0.131208287873925,0.633598748735234,0.0958895498639146
"RF",NA,NA,64,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.713562030075188,0.0740847959408335,0.604666666666667,0.115054692085614,0.719263157894737,0.0947086909559483,0.670233511586453,0.0639477053888624,0.661964912280702,0.065235244131685,0.607982737097767,0.0826922568967706,0.622998997906119,0.0829118152092068,0.622998997906119,0.0829118152092068,0.711554533376616,0.0618437728678309,0.32468772709871,0.130109629168725,0.329041777108657,0.131068534989528,0.643110898811045,0.0947919485579233
"RF",NA,NA,64,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.716955513784461,0.0738498184754675,0.607190476190476,0.115819622401528,0.721184210526316,0.0882046976779854,0.672509803921569,0.0646806783262054,0.664187343358396,0.0669446581432893,0.610501651572235,0.0860923703327314,0.62434382718245,0.0852977547837227,0.62434382718245,0.0852977547837227,0.713589141278174,0.0619672947624587,0.328992595130714,0.13363884468357,0.332966069171059,0.13461765289907,0.655041060452132,0.0877182566067582
"RF",NA,NA,129,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.71021522556391,0.0779697475226742,0.622857142857143,0.120636819306088,0.704157894736842,0.0933894526154694,0.669350649350649,0.0692708298354371,0.663507518796992,0.0713728294479032,0.614311667118305,0.0887698662626652,0.615996364402711,0.0858906605163363,0.615996364402711,0.0858906605163363,0.717395884586092,0.0686376623039022,0.325999611032037,0.14165645250854,0.330064140759076,0.142743821416501,0.628293004431051,0.09685190473574
"RF",NA,NA,129,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.70778984962406,0.0784525316275339,0.615571428571429,0.115400318717457,0.707184210526316,0.0953226725546611,0.668079704609116,0.0673053763465112,0.661377819548872,0.0685861042141497,0.610966639888721,0.0854260090245333,0.616829252969851,0.0859254375451467,0.616829252969851,0.0859254375451467,0.713700735476964,0.063393120896663,0.322501266264769,0.136890229709327,0.326460876241193,0.137538161705973,0.62303989169997,0.0981586942273539
"RF",NA,NA,129,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.70782343358396,0.078122475260258,0.62147619047619,0.116314947246588,0.713421052631579,0.0931954918620275,0.674086325439267,0.0679632681731774,0.667448621553885,0.0696454490929838,0.617618972307186,0.0870374063459574,0.623311953182696,0.0866416426964233,0.623311953182696,0.0866416426964233,0.718907152841027,0.064866200242021,0.33456293876818,0.139176510327324,0.338441953347333,0.139787656740191,0.624736132972917,0.095341249558534
"RF",NA,NA,129,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.710888095238095,0.076575674452773,0.622571428571429,0.116462789731969,0.714552631578947,0.0903856756201597,0.675236567354214,0.0652108456773443,0.668562030075188,0.067296853792086,0.618437392767227,0.0868567203930773,0.6246152737871,0.0844947673918904,0.6246152737871,0.0844947673918904,0.720098450912817,0.0616431789654058,0.336734947569244,0.134538159290395,0.340739903800191,0.134590070114603,0.629956955488497,0.0958119743158558
"RF",NA,NA,129,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.716122681704261,0.0757081808056928,0.624619047619048,0.109240185284707,0.714947368421053,0.0920546530658144,0.676396231219761,0.0626719398756937,0.66978320802005,0.0637287523652945,0.620733126411456,0.0797423948761181,0.627152595856156,0.0833941378818716,0.627152595856156,0.0833941378818716,0.720705205661286,0.0586853806151807,0.339398876432995,0.127566557951787,0.343523832759133,0.128242657108753,0.634065259017883,0.0979135309362508
"RF",NA,NA,129,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.718115789473684,0.0725291119617096,0.621809523809524,0.111883892725176,0.720210526315789,0.0907559554119597,0.678206009676598,0.0615399772463593,0.671010025062657,0.0630736495775921,0.620457251116698,0.0811605201172578,0.629946009185173,0.0789838193552121,0.629946009185173,0.0789838193552121,0.720832897244144,0.0582368998334503,0.342142349143363,0.125836502995132,0.346181732725662,0.125565636031794,0.639657518502488,0.097089629289147
"RF",NA,NA,129,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.720000626566416,0.0717274355519169,0.621190476190476,0.106137660850979,0.717052631578947,0.0932915028996575,0.676093710211357,0.0639466108094193,0.669121553884712,0.0644560196921339,0.61952784858513,0.080490833471226,0.627688715223545,0.0848980214734073,0.627688715223545,0.0848980214734073,0.718759713071138,0.057821770591887,0.338450550215897,0.129577696537781,0.342188385038804,0.130182692993832,0.648067462832278,0.0929048963628366
