"model","alpha","lambda","mtry","splitrule","min.node.size","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","ROC_mean","ROC_sd","Sens_mean","Sens_sd","Spec_mean","Spec_sd","Accuracy_mean","Accuracy_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","F1_mean","F1_sd","Precision_mean","Precision_sd","PPV_mean","PPV_sd","NPV_mean","NPV_sd","Kappa_mean","Kappa_sd","MCC_mean","MCC_sd","PR_AUC_mean","PR_AUC_sd"
"RF",NA,NA,8,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.681788095238095,0.0867449417010832,0.550809523809524,0.11433191105755,0.733473684210526,0.0959759184752425,0.655230201171378,0.0759533676258509,0.642141604010025,0.0773947163390225,0.575585933422696,0.0975264379123795,0.613714910906087,0.10860994687424,0.613714910906087,0.10860994687424,0.68708233135226,0.0642289471359537,0.287596733952282,0.156575760835764,0.29219662746445,0.158909231073159,0.618477229397274,0.101820897569786
"RF",NA,NA,8,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.682525187969925,0.085455511864828,0.548904761904762,0.111887321719799,0.727868421052632,0.0873397650654232,0.651128342245989,0.0715690852663786,0.638386591478697,0.0736209052987594,0.57162470817073,0.0932031040813236,0.605822359829713,0.0987922231667686,0.605822359829713,0.0987922231667686,0.684758279164188,0.0634238198016717,0.27956177938814,0.148087444323059,0.28342315357959,0.150075820209548,0.614809024266837,0.104444466580064
"RF",NA,NA,8,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.68921365914787,0.0863384031372735,0.561809523809524,0.115376746676696,0.724184210526316,0.095738469429306,0.654614209320092,0.0765032372650668,0.64299686716792,0.0781356723711309,0.579908720200804,0.0983703812953352,0.609431421519657,0.107117767780263,0.609431421519657,0.107117767780263,0.689809307040681,0.0651144452197968,0.288436675980207,0.157763368761436,0.292350473829313,0.15969285143862,0.626351223216911,0.103497638824079
"RF",NA,NA,8,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.696288596491228,0.0855581850138103,0.569047619047619,0.11585522407834,0.724210526315789,0.100011191628697,0.657662846956965,0.0783837016488099,0.646629072681704,0.0795574240235398,0.585447474365797,0.0993269162743655,0.613178819546467,0.110397060300404,0.613178819546467,0.110397060300404,0.693165600743613,0.0661247972200065,0.295607196722669,0.160892897899873,0.299564668849717,0.163099293939761,0.63238893280479,0.101491346889001
"RF",NA,NA,8,"gini",20,NA,NA,NA,NA,NA,NA,NA,0.697441353383459,0.0846994155228802,0.574761904761905,0.117229014488223,0.726894736842105,0.0956645609299139,0.661610644257703,0.0749569816815981,0.650828320802005,0.0768325529551242,0.590132326875002,0.0972088678312093,0.616842167507415,0.10386719597497,0.616842167507415,0.10386719597497,0.69740998003918,0.0659656510168757,0.303709865857588,0.154726022726525,0.307722553773813,0.156559939998277,0.635233122744629,0.100210224900734
"RF",NA,NA,8,"gini",30,NA,NA,NA,NA,NA,NA,NA,0.700900877192982,0.0857195087165595,0.565809523809524,0.117005828731011,0.73,0.0961913565673228,0.659515660809778,0.07860792567492,0.647904761904762,0.080400624918581,0.585166315402117,0.101343320013524,0.615608061228417,0.109970855973606,0.615608061228417,0.109970855973606,0.693453112685015,0.0674704018914532,0.298345318892562,0.162393700331305,0.302209929472943,0.164519229524735,0.640632986246117,0.101184409000791
"RF",NA,NA,12,"gini",1,NA,NA,NA,NA,NA,NA,NA,0.672756766917293,0.0867572387831564,0.55452380952381,0.120865153959769,0.729421052631579,0.0947607477665328,0.654356251591546,0.0765260119958636,0.641972431077694,0.0787052347312915,0.575846322199138,0.101199117742387,0.60932950862011,0.105599790974758,0.60932950862011,0.105599790974758,0.688156467303654,0.0672072672794392,0.286593853334176,0.158466103023255,0.290484878722775,0.160581641765471,0.604884882034323,0.100161088363931
"RF",NA,NA,12,"gini",3,NA,NA,NA,NA,NA,NA,NA,0.6743835839599,0.0859260918746708,0.55452380952381,0.127244277168203,0.7325,0.0932434234650065,0.656148714031067,0.0776775906982405,0.643511904761905,0.0806106581099343,0.57646284870618,0.104871679463582,0.611757926713809,0.107265662639357,0.611757926713809,0.107265662639357,0.689798261345899,0.0699773118622377,0.289636601488407,0.161981987169948,0.294009870788638,0.164099885360185,0.609296452866171,0.0988034372303585
"RF",NA,NA,12,"gini",5,NA,NA,NA,NA,NA,NA,NA,0.679810651629073,0.0875625641554113,0.569095238095238,0.128230704889457,0.730921052631579,0.0929834905602838,0.661549274255157,0.0772249063116013,0.650008145363409,0.0803211114504198,0.586492810476545,0.10456962386888,0.616303395134277,0.104939349809941,0.616303395134277,0.104939349809941,0.696804316446654,0.0701758019779065,0.302132054275495,0.16113293607831,0.306305689967332,0.162705795611301,0.615982786059905,0.102093745161381
"RF",NA,NA,12,"gini",10,NA,NA,NA,NA,NA,NA,NA,0.685495238095238,0.0883386777567618,0.559857142857143,0.119031754594696,0.719473684210526,0.0944254733128346,0.651109498344792,0.076324833086742,0.639665413533835,0.0783342125781141,0.576214381581861,0.0986696292136885,0.603831762192056,0.104004672009723,0.603831762192056,0.104004672009723,0.687960909893714,0.0672855467794182,0.281440025648881,0.157588973311766,0.285316600863443,0.159343514899547,0.619897024728713,0.104656257990388
"RF",NA,NA,12,"gini",15,NA,NA,NA,NA,NA,NA,NA,0.689987593984962,0.0855612616854207,0.571,0.11771178378471,0.723157894736842,0.0949529403750457,0.657921823274764,0.075786641484699,0.647078947368421,0.0778036962248106,0.585942946767231,0.0981291510652862,0.612009879267619,0.105381904610667,0.612009879267619,0.105381904610667,0.6944362277703,0.0670030299879459,0.296127744132398,0.156562759975836,0.300069152633077,0.158829990180851,0.623664701406317,0.105013730141413
