"model","resample","variables","n_variables"
"XGB","Fold04.Rep09","Age, Current_daily_smoker, Weight_reduction_last_2_y, Sex, Living_alone, Antibiotics_last_2_y, University_education, No_comorbidities, COPD, Pneumonia, Less_Smoking, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, Asthma, Born_in_sweden, Pleural_fluid",16
"XGB","Fold04.Rep10","Age, Living_alone, Current_daily_smoker, Antibiotics_last_2_y, Weight_reduction_last_2_y, Sex, COPD, Weight_increase_last_2_y, University_education, No_comorbidities, Cold_flu_pneumonia_last_2_y, Less_Smoking, Pneumonia, Asthma, Born_in_sweden, Heart_disease",16
"XGB","Fold05.Rep01","Age, Antibiotics_last_2_y, Weight_reduction_last_2_y, Living_alone, Sex, Current_daily_smoker, Cold_flu_pneumonia_last_2_y, University_education, COPD, Weight_increase_last_2_y, No_comorbidities, Less_Smoking, Pneumonia, Heart_disease, Born_in_sweden, Pleural_fluid, Asthma",17
"XGB","Fold05.Rep02","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Sex, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, University_education, Pneumonia, COPD, Less_Smoking, No_comorbidities, Asthma, Heart_disease, Pleural_fluid, Born_in_sweden",17
"XGB","Fold05.Rep03","Age, Living_alone, Antibiotics_last_2_y, Sex, Current_daily_smoker, Weight_reduction_last_2_y, No_comorbidities, Less_Smoking, COPD, University_education, Cold_flu_pneumonia_last_2_y, Pneumonia, Heart_disease, Pleural_fluid, Weight_increase_last_2_y, Asthma, Born_in_sweden",17
"XGB","Fold05.Rep04","Age, Living_alone, Antibiotics_last_2_y, Weight_reduction_last_2_y, Sex, Current_daily_smoker, COPD, Pneumonia, University_education, No_comorbidities, Asthma, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, Less_Smoking, Born_in_sweden, Pleural_fluid",16
"XGB","Fold05.Rep05","Age, Weight_reduction_last_2_y, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Sex, No_comorbidities, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, COPD, Less_Smoking, University_education, Pneumonia, Asthma, Pleural_fluid",15
"XGB","Fold05.Rep06","Age, Living_alone, Weight_reduction_last_2_y, Sex, Current_daily_smoker, Antibiotics_last_2_y, Less_Smoking, Weight_increase_last_2_y, COPD, University_education, Cold_flu_pneumonia_last_2_y, No_comorbidities, Pneumonia, Asthma, Pleural_fluid, Heart_disease, Born_in_sweden",17
"XGB","Fold05.Rep07","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Living_alone, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, Pneumonia, COPD, University_education, Weight_increase_last_2_y, No_comorbidities, Asthma, Less_Smoking, Heart_disease, Born_in_sweden, Pleural_fluid",17
"XGB","Fold05.Rep08","Age, Antibiotics_last_2_y, Living_alone, Current_daily_smoker, Sex, Weight_reduction_last_2_y, COPD, No_comorbidities, University_education, Cold_flu_pneumonia_last_2_y, Pneumonia, Asthma, Less_Smoking, Heart_disease, Pleural_fluid, Weight_increase_last_2_y, Born_in_sweden",17
"XGB","Fold05.Rep09","Age, Weight_reduction_last_2_y, Living_alone, Sex, Antibiotics_last_2_y, Current_daily_smoker, COPD, Cold_flu_pneumonia_last_2_y, Less_Smoking, Weight_increase_last_2_y, University_education, No_comorbidities, Pneumonia, Asthma, Heart_disease, Born_in_sweden, Pleural_fluid",17
"XGB","Fold05.Rep10","Age, Living_alone, Antibiotics_last_2_y, Weight_reduction_last_2_y, Current_daily_smoker, Sex, COPD, No_comorbidities, Pneumonia, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, Less_Smoking, University_education, Heart_disease, Asthma, Pleural_fluid, Born_in_sweden",17
"XGB","Fold06.Rep01","Age, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Weight_reduction_last_2_y, Sex, Weight_increase_last_2_y, COPD, Pneumonia, Cold_flu_pneumonia_last_2_y, No_comorbidities, University_education, Pleural_fluid, Born_in_sweden, Heart_disease, Less_Smoking",16
"XGB","Fold06.Rep02","Age, Weight_reduction_last_2_y, Living_alone, Current_daily_smoker, Antibiotics_last_2_y, Sex, Cold_flu_pneumonia_last_2_y, COPD, No_comorbidities, Weight_increase_last_2_y, University_education, Pneumonia, Born_in_sweden, Heart_disease, Less_Smoking, Pleural_fluid, Asthma",17
"XGB","Fold06.Rep03","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, COPD, Sex, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, University_education, No_comorbidities, Pneumonia, Asthma, Less_Smoking, Heart_disease, Born_in_sweden",16
"XGB","Fold06.Rep04","Age, Living_alone, Current_daily_smoker, Weight_reduction_last_2_y, Antibiotics_last_2_y, Sex, COPD, Pneumonia, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, No_comorbidities, Less_Smoking, University_education, Asthma, Born_in_sweden, Heart_disease",16
"XGB","Fold06.Rep05","Age, Weight_reduction_last_2_y, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Sex, Weight_increase_last_2_y, No_comorbidities, COPD, University_education, Cold_flu_pneumonia_last_2_y, Pneumonia, Asthma, Pleural_fluid, Born_in_sweden, Less_Smoking, Heart_disease",17
"XGB","Fold06.Rep06","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Living_alone, Current_daily_smoker, Sex, University_education, Cold_flu_pneumonia_last_2_y, No_comorbidities, Less_Smoking, Pneumonia, Weight_increase_last_2_y, COPD, Asthma, Heart_disease, Born_in_sweden, Pleural_fluid",17
"XGB","Fold06.Rep07","Age, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Weight_reduction_last_2_y, Sex, Cold_flu_pneumonia_last_2_y, University_education, COPD, Less_Smoking, Pneumonia, Weight_increase_last_2_y, No_comorbidities, Asthma, Born_in_sweden, Pleural_fluid, Heart_disease",17
"XGB","Fold06.Rep08","Age, Antibiotics_last_2_y, Living_alone, Weight_reduction_last_2_y, Current_daily_smoker, COPD, No_comorbidities, Sex, University_education, Pneumonia, Less_Smoking, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, Heart_disease, Born_in_sweden, Pleural_fluid, Asthma",17
"XGB","Fold06.Rep09","Age, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Weight_reduction_last_2_y, Sex, COPD, Cold_flu_pneumonia_last_2_y, Pneumonia, University_education, Weight_increase_last_2_y, No_comorbidities, Asthma, Less_Smoking, Born_in_sweden, Pleural_fluid",16
"XGB","Fold06.Rep10","Age, Antibiotics_last_2_y, Weight_reduction_last_2_y, Current_daily_smoker, Sex, Living_alone, Pneumonia, Weight_increase_last_2_y, No_comorbidities, University_education, Cold_flu_pneumonia_last_2_y, Asthma, COPD, Less_Smoking, Heart_disease, Born_in_sweden, Pleural_fluid",17
"XGB","Fold07.Rep01","Age, Living_alone, Antibiotics_last_2_y, Weight_reduction_last_2_y, Current_daily_smoker, COPD, Sex, Cold_flu_pneumonia_last_2_y, No_comorbidities, University_education, Pneumonia, Weight_increase_last_2_y, Asthma, Less_Smoking, Born_in_sweden, Pleural_fluid",16
"XGB","Fold07.Rep02","Age, Current_daily_smoker, Living_alone, Weight_reduction_last_2_y, Sex, Antibiotics_last_2_y, COPD, University_education, No_comorbidities, Pneumonia, Less_Smoking, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, Asthma, Heart_disease, Pleural_fluid, Born_in_sweden",17
"XGB","Fold07.Rep03","Age, Weight_reduction_last_2_y, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, No_comorbidities, Less_Smoking, COPD, Weight_increase_last_2_y, University_education, Pneumonia, Asthma, Heart_disease, Pleural_fluid, Born_in_sweden",17
"XGB","Fold07.Rep04","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Sex, Pneumonia, Cold_flu_pneumonia_last_2_y, Less_Smoking, No_comorbidities, Weight_increase_last_2_y, University_education, COPD, Asthma, Heart_disease, Born_in_sweden, Pleural_fluid",17
"XGB","Fold07.Rep05","Age, Living_alone, Antibiotics_last_2_y, Weight_reduction_last_2_y, Current_daily_smoker, Sex, COPD, No_comorbidities, Pneumonia, University_education, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, Less_Smoking, Heart_disease, Pleural_fluid, Asthma, Born_in_sweden",17
"XGB","Fold07.Rep06","Age, Living_alone, Current_daily_smoker, Antibiotics_last_2_y, Weight_reduction_last_2_y, Sex, COPD, Cold_flu_pneumonia_last_2_y, Pneumonia, Weight_increase_last_2_y, University_education, No_comorbidities, Asthma, Born_in_sweden, Less_Smoking",15
"XGB","Fold07.Rep07","Age, Antibiotics_last_2_y, Living_alone, Weight_reduction_last_2_y, Current_daily_smoker, Sex, Weight_increase_last_2_y, No_comorbidities, COPD, Cold_flu_pneumonia_last_2_y, University_education, Pneumonia, Less_Smoking, Asthma, Heart_disease, Born_in_sweden",16
"XGB","Fold07.Rep08","Age, Weight_reduction_last_2_y, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Sex, COPD, University_education, Pneumonia, No_comorbidities, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, Asthma, Heart_disease, Less_Smoking, Born_in_sweden",16
"XGB","Fold07.Rep09","Age, Current_daily_smoker, Weight_reduction_last_2_y, Antibiotics_last_2_y, Living_alone, Sex, COPD, Weight_increase_last_2_y, Pneumonia, Cold_flu_pneumonia_last_2_y, University_education, No_comorbidities, Less_Smoking, Heart_disease, Born_in_sweden, Pleural_fluid, Asthma",17
"XGB","Fold07.Rep10","Age, Antibiotics_last_2_y, Current_daily_smoker, Living_alone, Weight_reduction_last_2_y, Sex, No_comorbidities, COPD, Cold_flu_pneumonia_last_2_y, University_education, Weight_increase_last_2_y, Pneumonia, Less_Smoking, Asthma, Born_in_sweden, Heart_disease, Pleural_fluid",17
"XGB","Fold08.Rep01","Age, Weight_reduction_last_2_y, Living_alone, Antibiotics_last_2_y, Current_daily_smoker, Sex, COPD, University_education, Pneumonia, Cold_flu_pneumonia_last_2_y, No_comorbidities, Heart_disease, Weight_increase_last_2_y, Less_Smoking, Born_in_sweden, Asthma, Pleural_fluid",17
"XGB","Fold08.Rep02","Age, Current_daily_smoker, Antibiotics_last_2_y, Living_alone, Weight_reduction_last_2_y, Sex, COPD, No_comorbidities, Pneumonia, Cold_flu_pneumonia_last_2_y, University_education, Weight_increase_last_2_y, Less_Smoking, Asthma, Pleural_fluid, Heart_disease",16
"XGB","Fold08.Rep03","Age, Current_daily_smoker, Weight_reduction_last_2_y, Living_alone, Antibiotics_last_2_y, Sex, COPD, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, Pneumonia, University_education, No_comorbidities, Heart_disease, Asthma, Less_Smoking, Born_in_sweden",16
"XGB","Fold08.Rep04","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Living_alone, COPD, University_education, Current_daily_smoker, Sex, Weight_increase_last_2_y, No_comorbidities, Cold_flu_pneumonia_last_2_y, Pneumonia, Heart_disease, Less_Smoking, Pleural_fluid, Asthma",16
"XGB","Fold08.Rep05","Age, Current_daily_smoker, Sex, Antibiotics_last_2_y, Weight_reduction_last_2_y, Living_alone, COPD, Cold_flu_pneumonia_last_2_y, No_comorbidities, Weight_increase_last_2_y, University_education, Heart_disease, Asthma, Less_Smoking, Pneumonia, Born_in_sweden, Pleural_fluid",17
"XGB","Fold08.Rep06","Age, Living_alone, Antibiotics_last_2_y, Weight_reduction_last_2_y, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, Pneumonia, COPD, University_education, No_comorbidities, Pleural_fluid, Weight_increase_last_2_y, Heart_disease, Asthma, Less_Smoking, Born_in_sweden",17
"XGB","Fold08.Rep07","Age, Weight_reduction_last_2_y, Living_alone, Current_daily_smoker, Antibiotics_last_2_y, Sex, COPD, Pneumonia, No_comorbidities, Cold_flu_pneumonia_last_2_y, University_education, Weight_increase_last_2_y, Less_Smoking, Asthma, Pleural_fluid, Born_in_sweden, Heart_disease",17
"XGB","Fold08.Rep08","Age, Antibiotics_last_2_y, Current_daily_smoker, Weight_reduction_last_2_y, Living_alone, Sex, Pneumonia, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, No_comorbidities, COPD, Less_Smoking, University_education, Heart_disease, Born_in_sweden, Asthma, Pleural_fluid",17
"XGB","Fold08.Rep09","Age, Antibiotics_last_2_y, Weight_reduction_last_2_y, Living_alone, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, COPD, No_comorbidities, Less_Smoking, Weight_increase_last_2_y, Pneumonia, Heart_disease, University_education, Pleural_fluid, Asthma, Born_in_sweden",17
"XGB","Fold08.Rep10","Age, Living_alone, Antibiotics_last_2_y, Weight_reduction_last_2_y, Sex, Current_daily_smoker, Pneumonia, University_education, COPD, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, No_comorbidities, Less_Smoking, Pleural_fluid, Asthma, Heart_disease, Born_in_sweden",17
"XGB","Fold09.Rep01","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Sex, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, No_comorbidities, Pneumonia, COPD, Asthma, University_education, Less_Smoking, Pleural_fluid, Born_in_sweden, Heart_disease",17
"XGB","Fold09.Rep02","Age, Living_alone, Weight_reduction_last_2_y, Current_daily_smoker, Sex, Antibiotics_last_2_y, No_comorbidities, Weight_increase_last_2_y, COPD, University_education, Cold_flu_pneumonia_last_2_y, Less_Smoking, Pneumonia, Asthma, Born_in_sweden, Heart_disease",16
"XGB","Fold09.Rep03","Age, Antibiotics_last_2_y, Living_alone, Weight_reduction_last_2_y, Current_daily_smoker, Sex, No_comorbidities, Cold_flu_pneumonia_last_2_y, Pneumonia, COPD, Weight_increase_last_2_y, University_education, Less_Smoking, Born_in_sweden, Heart_disease, Asthma, Pleural_fluid",17
"XGB","Fold09.Rep04","Age, Living_alone, Current_daily_smoker, Antibiotics_last_2_y, Weight_reduction_last_2_y, Sex, Cold_flu_pneumonia_last_2_y, University_education, No_comorbidities, COPD, Pneumonia, Weight_increase_last_2_y, Less_Smoking, Asthma, Pleural_fluid, Born_in_sweden, Heart_disease",17
"XGB","Fold09.Rep05","Age, Antibiotics_last_2_y, Living_alone, Current_daily_smoker, Weight_reduction_last_2_y, Sex, Weight_increase_last_2_y, COPD, Less_Smoking, No_comorbidities, Pneumonia, University_education, Cold_flu_pneumonia_last_2_y, Heart_disease, Asthma, Pleural_fluid",16
"XGB","Fold09.Rep06","Age, Weight_reduction_last_2_y, Current_daily_smoker, Antibiotics_last_2_y, Living_alone, Sex, COPD, Cold_flu_pneumonia_last_2_y, University_education, Weight_increase_last_2_y, No_comorbidities, Heart_disease, Asthma, Pneumonia, Less_Smoking, Born_in_sweden, Pleural_fluid",17
"XGB","Fold09.Rep07","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Sex, Current_daily_smoker, Cold_flu_pneumonia_last_2_y, No_comorbidities, University_education, Pneumonia, Weight_increase_last_2_y, Heart_disease, COPD, Asthma, Less_Smoking, Born_in_sweden, Pleural_fluid",17
"XGB","Fold09.Rep08","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Living_alone, Sex, Current_daily_smoker, No_comorbidities, COPD, University_education, Pneumonia, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, Asthma, Born_in_sweden, Heart_disease, Less_Smoking, Pleural_fluid",17
"XGB","Fold09.Rep09","Age, Living_alone, Weight_reduction_last_2_y, Current_daily_smoker, Antibiotics_last_2_y, Sex, Weight_increase_last_2_y, COPD, No_comorbidities, Cold_flu_pneumonia_last_2_y, Asthma, University_education, Less_Smoking, Pneumonia, Born_in_sweden, Heart_disease",16
"XGB","Fold09.Rep10","Age, Current_daily_smoker, Weight_reduction_last_2_y, Living_alone, Sex, Antibiotics_last_2_y, COPD, Less_Smoking, Heart_disease, No_comorbidities, Pneumonia, University_education, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, Pleural_fluid, Asthma, Born_in_sweden",17
"XGB","Fold10.Rep01","Age, Antibiotics_last_2_y, Living_alone, Current_daily_smoker, Sex, Weight_reduction_last_2_y, COPD, No_comorbidities, University_education, Cold_flu_pneumonia_last_2_y, Less_Smoking, Pneumonia, Weight_increase_last_2_y, Heart_disease, Asthma, Pleural_fluid, Born_in_sweden",17
"XGB","Fold10.Rep02","Age, Weight_reduction_last_2_y, Living_alone, Sex, Antibiotics_last_2_y, Current_daily_smoker, COPD, Pneumonia, No_comorbidities, Cold_flu_pneumonia_last_2_y, Less_Smoking, Heart_disease, University_education, Asthma, Weight_increase_last_2_y, Born_in_sweden, Pleural_fluid",17
"XGB","Fold10.Rep03","Age, Living_alone, Antibiotics_last_2_y, Sex, Weight_reduction_last_2_y, Current_daily_smoker, Weight_increase_last_2_y, No_comorbidities, Cold_flu_pneumonia_last_2_y, Less_Smoking, COPD, University_education, Asthma, Born_in_sweden, Heart_disease, Pneumonia, Pleural_fluid",17
"XGB","Fold10.Rep04","Age, Antibiotics_last_2_y, Living_alone, Current_daily_smoker, Sex, Weight_reduction_last_2_y, COPD, No_comorbidities, Cold_flu_pneumonia_last_2_y, Pneumonia, Weight_increase_last_2_y, Less_Smoking, University_education, Heart_disease, Pleural_fluid, Asthma, Born_in_sweden",17
"XGB","Fold10.Rep05","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Sex, COPD, No_comorbidities, Cold_flu_pneumonia_last_2_y, Asthma, University_education, Weight_increase_last_2_y, Pneumonia, Heart_disease, Pleural_fluid, Born_in_sweden, Less_Smoking",17
"XGB","Fold10.Rep06","Age, Living_alone, Antibiotics_last_2_y, Weight_reduction_last_2_y, Current_daily_smoker, Sex, COPD, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, No_comorbidities, University_education, Pneumonia, Asthma, Less_Smoking, Heart_disease, Pleural_fluid",16
"XGB","Fold10.Rep07","Age, Weight_reduction_last_2_y, Sex, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, COPD, Weight_increase_last_2_y, Pneumonia, Cold_flu_pneumonia_last_2_y, University_education, No_comorbidities, Asthma, Heart_disease, Born_in_sweden, Less_Smoking, Pleural_fluid",17
"XGB","Fold10.Rep08","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Sex, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, COPD, University_education, Less_Smoking, No_comorbidities, Pneumonia, Heart_disease, Asthma, Born_in_sweden",16
"XGB","Fold10.Rep09","Age, Living_alone, Weight_reduction_last_2_y, Antibiotics_last_2_y, Current_daily_smoker, Sex, No_comorbidities, Pneumonia, COPD, Weight_increase_last_2_y, Cold_flu_pneumonia_last_2_y, University_education, Heart_disease, Less_Smoking, Born_in_sweden, Asthma, Pleural_fluid",17
"XGB","Fold10.Rep10","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Sex, Living_alone, Current_daily_smoker, COPD, Cold_flu_pneumonia_last_2_y, Weight_increase_last_2_y, No_comorbidities, University_education, Pneumonia, Asthma, Born_in_sweden, Less_Smoking, Pleural_fluid",16
